timeframe,date,open,high,low,close,volume,peak_or_valley,strength
15min,2017-12-24 01:36:00,14128.45,14143.27,14016.16,14016.16,6.24477564,valley,0 days 00:28:00
1min,2017-12-24 01:40:00,14213.9,14252.5,14108.09,14231.77,10.1318791,peak,0 days 00:03:00
5min,2017-12-24 01:43:00,14230.0,14319.87,14189.58,14233.54,3.347505,peak,0 days 00:11:00
1min,2017-12-24 01:46:00,14152.0,14196.0,14110.0,14196.0,7.28143682,valley,0 days 00:02:00
1min,2017-12-24 01:47:00,14183.69,14199.99,14142.15,14158.52,7.50687201,peak,0 days 00:03:00
5min,2017-12-24 01:48:00,14158.5,14158.52,14100.49,14133.37,0.95991123,valley,0 days 00:09:00
1min,2017-12-24 01:52:00,14174.85,14285.84,14174.85,14182.26,4.85896035,peak,0 days 00:02:00
15min,2017-12-24 01:54:00,14257.64,14329.98,14257.64,14300.0,7.05262365,peak,0 days 00:27:00
1min,2017-12-24 01:55:00,14283.77,14312.23,14174.39,14299.95,7.95738086,valley,0 days 00:03:00
1min,2017-12-24 01:58:00,14268.0,14268.0,14150.04,14220.45,3.62433143,valley,0 days 00:02:00
1min,2017-12-24 02:05:00,13947.0,14000.0,13924.13,14000.0,18.35464475,valley,0 days 00:03:00
1min,2017-12-24 02:10:00,13889.78,13898.0,13830.02,13868.2,71.52798583,valley,0 days 00:04:00
5min,2017-12-24 02:11:00,13868.2,14011.15,13852.4,13984.97,35.25552969,peak,0 days 00:07:00
15min,2017-12-24 02:14:00,13870.0,13898.19,13803.2,13888.0,51.05728387,valley,0 days 00:32:00
15min,2017-12-24 02:16:00,13887.97,13985.35,13803.2,13879.56,59.86147495,valley,0 days 00:30:00
1min,2017-12-24 02:16:00,13887.97,13985.35,13803.2,13879.56,59.86147495,peak,0 days 00:04:00
15min,2017-12-24 02:19:00,13890.65,13890.9,13803.2,13879.87,5.0183499,valley,0 days 00:27:00
5min,2017-12-24 02:21:00,14055.44,14079.63,13979.61,14044.48,4.25394194,peak,0 days 00:11:00
1min,2017-12-24 02:22:00,14044.47,14044.48,13927.1,14016.75,8.62739002,valley,0 days 00:02:00
1min,2017-12-24 02:24:00,13989.2,14024.3,13868.85,13965.02,7.1347675,valley,0 days 00:02:00
1min,2017-12-24 02:24:00,13989.2,14024.3,13868.85,13965.02,7.1347675,peak,0 days 00:02:00
5min,2017-12-24 02:26:00,13889.91,13916.03,13843.0,13850.51,5.1197798,valley,0 days 00:07:00
15min,2017-12-24 02:32:00,14025.25,14116.9,13999.66,14071.43,22.37613302,peak,0 days 00:29:00
15min,2017-12-24 02:35:00,14108.6,14116.9,14071.81,14111.88,2.26181051,peak,0 days 00:32:00
5min,2017-12-24 02:39:00,13972.49,13972.49,13900.18,13913.85,3.46315767,valley,0 days 00:06:00
1min,2017-12-24 02:42:00,13978.71,13978.71,13978.55,13978.71,4.19188555,peak,0 days 00:04:00
1min,2017-12-24 02:49:00,13657.11,13664.41,13631.95,13664.37,6.38345455,valley,0 days 00:03:00
1min,2017-12-24 02:50:00,13664.37,13768.82,13660.97,13720.0,8.96012274,peak,0 days 00:03:00
1min,2017-12-24 02:54:00,13592.04,13635.95,13564.05,13635.95,7.84530204,valley,0 days 00:03:00
1min,2017-12-24 02:55:00,13637.28,13682.74,13586.37,13586.37,4.20036809,peak,0 days 00:03:00
1H,2017-12-24 03:00:00,13498.0,13612.19,13462.82,13560.04,38.5280706,valley,0 days 03:00:00
1min,2017-12-24 03:02:00,13768.77,13835.11,13764.36,13768.77,62.2948214,peak,0 days 00:04:00
1min,2017-12-24 03:04:00,13760.24,13760.24,13622.86,13699.8,2.02143015,valley,0 days 00:03:00
1min,2017-12-24 03:06:00,13768.77,13837.71,13738.04,13805.67,22.41544791,peak,0 days 00:04:00
1min,2017-12-24 03:10:00,13837.71,13872.31,13799.49,13872.31,10.62482611,valley,0 days 00:04:00
5min,2017-12-24 03:11:00,13872.31,13941.75,13862.23,13941.72,24.93557992,peak,0 days 00:12:00
1min,2017-12-24 03:14:00,13886.37,13911.01,13836.59,13899.9,5.56225547,valley,0 days 00:03:00
5min,2017-12-24 03:17:00,13845.0,13889.03,13799.88,13799.88,2.28068944,valley,0 days 00:07:00
1min,2017-12-24 03:20:00,13909.78,13909.89,13869.99,13888.65,1.49617071,peak,0 days 00:02:00
5min,2017-12-24 03:27:00,14011.55,14046.58,14011.55,14040.25,14.45267793,peak,0 days 00:07:00
1min,2017-12-24 03:28:00,14040.24,14040.24,13959.33,14005.88,4.11829319,valley,0 days 00:02:00
5min,2017-12-24 03:30:00,13980.0,14046.44,13955.33,14044.85,5.09759346,valley,0 days 00:05:00
1min,2017-12-24 03:34:00,14030.0,14079.61,13966.61,14045.0,17.10762797,peak,0 days 00:04:00
1min,2017-12-24 03:34:00,14030.0,14079.61,13966.61,14045.0,17.10762797,valley,0 days 00:03:00
5min,2017-12-24 03:37:00,14040.93,14060.75,13951.08,14060.75,11.92820919,valley,0 days 00:13:00
1H,2017-12-24 03:44:00,14257.78,14294.25,14223.15,14294.25,15.09181512,peak,0 days 01:48:00
5min,2017-12-24 03:47:00,14100.0,14199.5,14064.91,14064.93,19.93585356,valley,0 days 00:09:00
5min,2017-12-24 03:50:00,14181.68,14239.94,14181.68,14217.91,4.27208373,peak,0 days 00:05:00
1min,2017-12-24 03:52:00,14189.47,14200.0,14122.13,14199.99,3.09975117,valley,0 days 00:03:00
1min,2017-12-24 03:54:00,14200.0,14223.26,14131.0,14223.26,6.1420777,valley,0 days 00:02:00
5min,2017-12-24 03:55:00,14223.25,14235.97,14198.64,14198.65,17.14784085,peak,0 days 00:05:00
15min,2017-12-24 03:57:00,14131.79,14167.46,14037.9,14167.46,9.32262546,valley,0 days 00:19:00
1min,2017-12-24 03:58:00,14186.25,14186.25,14098.41,14098.41,2.59718919,peak,0 days 00:02:00
5min,2017-12-24 04:04:00,14200.25,14221.96,14166.13,14166.13,33.99046007,peak,0 days 00:08:00
1min,2017-12-24 04:06:00,14165.36,14186.46,14065.75,14165.53,36.44562591,peak,0 days 00:02:00
5min,2017-12-24 04:06:00,14165.36,14186.46,14065.75,14165.53,36.44562591,valley,0 days 00:09:00
1min,2017-12-24 04:11:00,14180.62,14181.0,14112.71,14181.0,1.38627726,valley,0 days 00:04:00
1min,2017-12-24 04:12:00,14181.0,14182.98,14142.98,14145.0,13.05846424,peak,0 days 00:03:00
5min,2017-12-24 04:15:00,14182.97,14182.98,14051.61,14111.12,8.6662725,peak,0 days 00:06:00
15min,2017-12-24 04:23:00,13813.28,13839.88,13768.78,13801.87,13.17408308,valley,0 days 00:15:00
5min,2017-12-24 04:26:00,13924.66,13979.57,13850.72,13951.9,5.44455286,peak,0 days 00:08:00
5min,2017-12-24 04:28:00,13943.34,13979.57,13830.7,13854.78,13.11657864,peak,0 days 00:10:00
5min,2017-12-24 04:29:00,13907.38,13907.38,13773.47,13790.33,4.88485896,valley,0 days 00:06:00
1min,2017-12-24 04:31:00,13907.38,13930.0,13835.98,13835.98,0.3765301,valley,0 days 00:02:00
1min,2017-12-24 04:33:00,13906.11,13944.04,13854.92,13944.04,0.39419983,valley,0 days 00:02:00
5min,2017-12-24 04:34:00,13939.26,13949.58,13860.33,13932.0,6.3481623,peak,0 days 00:06:00
1min,2017-12-24 04:36:00,13913.37,13913.37,13805.3,13860.75,6.69023163,valley,0 days 00:02:00
1min,2017-12-24 04:37:00,13860.72,13913.61,13810.28,13852.03,4.76271578,peak,0 days 00:02:00
1min,2017-12-24 04:39:00,13767.0,13830.92,13750.0,13789.27,3.98870533,peak,0 days 00:02:00
1H,2017-12-24 04:43:00,13600.0,13675.55,13591.99,13675.55,4.4114401,valley,0 days 01:42:00
1min,2017-12-24 04:44:00,13675.55,13788.11,13654.57,13737.58,12.82148393,peak,0 days 00:03:00
5min,2017-12-24 04:50:00,13835.4,13872.22,13779.98,13780.0,14.94102819,peak,0 days 00:07:00
1min,2017-12-24 04:52:00,13797.23,13849.36,13751.05,13751.44,2.97797146,valley,0 days 00:04:00
1min,2017-12-24 04:58:00,13888.24,13899.2,13829.36,13899.0,14.23359365,peak,0 days 00:04:00
5min,2017-12-24 05:01:00,13849.97,13885.45,13810.09,13877.69,1.09473294,valley,0 days 00:05:00
1min,2017-12-24 05:02:00,13885.46,13906.99,13863.84,13906.62,2.6786569,peak,0 days 00:02:00
15min,2017-12-24 05:06:00,13976.61,14011.55,13960.0,14011.54,8.98705664,peak,0 days 00:38:00
1min,2017-12-24 05:07:00,13982.1,14011.55,13914.14,13914.14,13.16182601,valley,0 days 00:03:00
15min,2017-12-24 05:09:00,14007.21,14011.55,13979.48,14008.31,4.23420347,peak,0 days 00:35:00
1min,2017-12-24 05:11:00,13984.62,14011.54,13950.0,14011.54,5.95787852,valley,0 days 00:03:00
1min,2017-12-24 05:14:00,13940.56,13999.39,13900.03,13999.38,8.78834426,valley,0 days 00:04:00
15min,2017-12-24 05:16:00,13978.27,14011.55,13940.45,13945.09,2.31653426,peak,0 days 00:28:00
1min,2017-12-24 05:18:00,13923.05,13970.15,13881.04,13881.04,6.78675513,peak,0 days 00:02:00
15min,2017-12-24 05:19:00,13897.36,13965.32,13839.83,13942.11,16.34017994,valley,0 days 00:18:00
15min,2017-12-24 05:22:00,14000.0,14011.55,13953.21,14011.55,3.46944503,peak,0 days 00:22:00
1min,2017-12-24 05:24:00,14011.25,14011.55,13958.99,14011.55,2.09941022,valley,0 days 00:02:00
5min,2017-12-24 05:27:00,13949.07,13995.39,13920.0,13995.36,5.74117587,valley,0 days 00:05:00
1min,2017-12-24 05:28:00,13995.39,13999.99,13959.14,13959.14,0.51768352,peak,0 days 00:02:00
1min,2017-12-24 05:29:00,13929.96,13982.55,13929.96,13982.54,0.47433441,valley,0 days 00:02:00
1min,2017-12-24 05:30:00,13982.53,13992.34,13929.99,13959.22,3.61566647,peak,0 days 00:02:00
15min,2017-12-24 05:34:00,13929.83,13929.94,13849.14,13849.14,3.88779129,valley,0 days 00:15:00
1min,2017-12-24 05:34:00,13929.83,13929.94,13849.14,13849.14,3.88779129,peak,0 days 00:03:00
1min,2017-12-24 05:41:00,13920.02,13930.0,13910.28,13930.0,0.85273272,valley,0 days 00:02:00
1min,2017-12-24 05:45:00,14038.66,14046.58,14010.0,14038.66,0.40627576,peak,0 days 00:04:00
1min,2017-12-24 05:47:00,14020.0,14020.0,13999.66,14020.0,26.66385068,valley,0 days 00:04:00
1min,2017-12-24 05:55:00,14090.0,14116.9,14081.7,14116.89,2.07997329,valley,0 days 00:03:00
1min,2017-12-24 05:58:00,14186.94,14187.56,14118.49,14180.53,1.0089102,peak,0 days 00:03:00
15min,2017-12-24 06:01:00,14162.89,14223.04,14118.0,14197.47,29.84776218,peak,0 days 00:28:00
1min,2017-12-24 06:01:00,14162.89,14223.04,14118.0,14197.47,29.84776218,valley,0 days 00:04:00
1min,2017-12-24 06:06:00,14143.58,14174.88,14118.0,14118.0,2.01296149,peak,0 days 00:02:00
5min,2017-12-24 06:07:00,14118.0,14143.46,14081.7,14129.83,2.34512068,valley,0 days 00:09:00
1min,2017-12-24 06:10:00,14140.74,14143.21,14081.97,14143.08,0.91457718,peak,0 days 00:03:00
1min,2017-12-24 06:11:00,14082.01,14142.79,14081.95,14081.95,2.22748817,valley,0 days 00:03:00
1min,2017-12-24 06:13:00,14143.53,14160.21,14100.0,14100.02,2.13451371,valley,0 days 00:02:00
5min,2017-12-24 06:13:00,14143.53,14160.21,14100.0,14100.02,2.13451371,peak,0 days 00:07:00
15min,2017-12-24 06:19:00,14062.95,14098.97,14050.06,14098.96,3.52997483,valley,0 days 00:30:00
1min,2017-12-24 06:20:00,14099.0,14144.78,14055.76,14055.76,17.56859101,peak,0 days 00:03:00
1min,2017-12-24 06:23:00,14120.53,14200.0,14091.12,14091.12,2.81063807,peak,0 days 00:04:00
1min,2017-12-24 06:23:00,14120.53,14200.0,14091.12,14091.12,2.81063807,valley,0 days 00:02:00
1min,2017-12-24 06:27:00,14170.67,14223.02,14170.67,14223.02,1.41921815,valley,0 days 00:02:00
1min,2017-12-24 06:29:00,14223.04,14235.22,14223.0,14228.01,1.59195718,valley,0 days 00:02:00
1min,2017-12-24 06:35:00,14294.25,14329.96,14294.25,14294.25,3.27625816,peak,0 days 00:02:00
5min,2017-12-24 06:37:00,14306.84,14329.98,14258.6,14258.6,10.40517016,peak,0 days 00:06:00
5min,2017-12-24 06:37:00,14306.84,14329.98,14258.6,14258.6,10.40517016,valley,0 days 00:05:00
1min,2017-12-24 06:40:00,14276.37,14309.03,14269.11,14292.91,1.35673238,valley,0 days 00:02:00
1min,2017-12-24 06:48:00,14429.99,14430.32,14395.1,14430.32,8.81767264,valley,0 days 00:02:00
1min,2017-12-24 06:51:00,14437.72,14460.67,14390.02,14443.07,9.14437247,valley,0 days 00:03:00
5min,2017-12-24 06:53:00,14437.53,14469.89,14395.22,14395.22,9.14455709,peak,0 days 00:12:00
5min,2017-12-24 06:56:00,14385.22,14405.07,14365.81,14405.07,2.60789512,valley,0 days 00:12:00
5min,2017-12-24 06:58:00,14435.19,14469.03,14405.08,14453.02,5.96834814,peak,0 days 00:05:00
5min,2017-12-24 07:00:00,14441.3,14469.03,14441.3,14452.25,2.23281289,peak,0 days 00:05:00
5min,2017-12-24 07:02:00,14435.44,14436.47,14368.01,14400.0,7.31718605,valley,0 days 00:06:00
4H,2017-12-24 07:10:00,14538.56,14567.0,14521.76,14527.36,8.03727711,peak,0 days 06:11:00
1min,2017-12-24 07:12:00,14503.25,14550.0,14500.95,14550.0,5.14823639,valley,0 days 00:02:00
1min,2017-12-24 07:14:00,14519.03,14552.14,14483.08,14535.02,12.97812948,peak,0 days 00:03:00
1min,2017-12-24 07:14:00,14519.03,14552.14,14483.08,14535.02,12.97812948,valley,0 days 00:02:00
5min,2017-12-24 07:19:00,14450.0,14480.0,14390.05,14454.78,14.49229257,valley,0 days 00:09:00
1min,2017-12-24 07:22:00,14493.04,14493.04,14431.06,14485.83,2.17445507,peak,0 days 00:02:00
5min,2017-12-24 07:24:00,14455.01,14502.36,14455.01,14490.0,1.0602717,peak,0 days 00:07:00
1min,2017-12-24 07:26:00,14492.67,14499.0,14471.04,14499.0,1.49291303,peak,0 days 00:02:00
1min,2017-12-24 07:28:00,14475.0,14486.73,14389.77,14389.8,30.52707069,valley,0 days 00:02:00
1min,2017-12-24 07:31:00,14365.81,14373.31,14280.01,14341.28,10.58637803,valley,0 days 00:02:00
15min,2017-12-24 07:33:00,14280.0,14309.0,14223.04,14292.98,28.77108512,valley,0 days 00:15:00
1min,2017-12-24 07:34:00,14292.36,14356.28,14292.36,14306.48,1.73494541,peak,0 days 00:03:00
1min,2017-12-24 07:35:00,14338.36,14338.36,14290.0,14317.84,3.02895604,valley,0 days 00:02:00
1min,2017-12-24 07:36:00,14317.84,14349.86,14300.0,14320.89,0.29776226,peak,0 days 00:02:00
5min,2017-12-24 07:40:00,14223.04,14269.67,14223.04,14240.0,1.46720227,valley,0 days 00:08:00
5min,2017-12-24 07:41:00,14260.17,14319.81,14251.01,14300.96,1.94710394,peak,0 days 00:05:00
1min,2017-12-24 07:42:00,14300.99,14300.99,14240.0,14248.4,2.41533633,valley,0 days 00:02:00
1min,2017-12-24 07:45:00,14250.07,14314.28,14250.07,14305.37,3.38370175,peak,0 days 00:04:00
5min,2017-12-24 07:50:00,14202.99,14202.99,14152.19,14199.94,11.47710381,valley,0 days 00:11:00
5min,2017-12-24 07:52:00,14164.64,14185.0,14152.19,14185.0,0.06414643,valley,0 days 00:09:00
5min,2017-12-24 07:57:00,14226.89,14255.03,14170.02,14244.99,16.39133811,peak,0 days 00:10:00
1H,2017-12-24 08:05:00,14067.02,14097.33,14056.73,14056.75,4.14374508,valley,0 days 01:36:00
5min,2017-12-24 08:09:00,14142.02,14199.98,14142.01,14180.0,7.14930464,peak,0 days 00:09:00
1min,2017-12-24 08:11:00,14179.99,14180.0,14125.42,14179.99,7.23555154,valley,0 days 00:02:00
1min,2017-12-24 08:13:00,14179.48,14180.0,14100.04,14135.0,9.1802535,peak,0 days 00:04:00
5min,2017-12-24 08:13:00,14179.48,14180.0,14100.04,14135.0,9.1802535,valley,0 days 00:05:00
1min,2017-12-24 08:15:00,14127.32,14151.67,14100.04,14112.59,2.87220349,peak,0 days 00:02:00
1min,2017-12-24 08:23:00,14143.03,14208.97,14143.03,14200.8,5.80501257,valley,0 days 00:02:00
5min,2017-12-24 08:28:00,14297.53,14337.0,14244.29,14333.54,4.52241686,peak,0 days 00:08:00
1min,2017-12-24 08:29:00,14261.51,14269.94,14226.54,14226.54,15.55565248,valley,0 days 00:02:00
1min,2017-12-24 08:30:00,14269.88,14308.96,14227.0,14227.0,8.02910074,peak,0 days 00:02:00
5min,2017-12-24 08:33:00,14250.55,14250.55,14195.03,14250.55,5.32202372,valley,0 days 00:08:00
15min,2017-12-24 08:36:00,14267.83,14347.92,14267.83,14267.84,5.81193032,peak,0 days 00:21:00
5min,2017-12-24 08:39:00,14319.78,14324.15,14231.38,14282.76,9.10943223,valley,0 days 00:05:00
1min,2017-12-24 08:40:00,14269.86,14325.75,14269.86,14289.93,0.68949162,peak,0 days 00:02:00
1min,2017-12-24 08:42:00,14311.96,14332.94,14270.0,14330.41,10.03160919,peak,0 days 00:04:00
1min,2017-12-24 08:44:00,14292.65,14330.0,14292.65,14328.54,0.10084947,peak,0 days 00:02:00
1min,2017-12-24 08:46:00,14328.84,14328.84,14270.92,14271.2,1.65621847,valley,0 days 00:03:00
1min,2017-12-24 08:48:00,14300.0,14300.0,14275.99,14300.0,4.53921872,valley,0 days 00:02:00
5min,2017-12-24 08:51:00,14280.0,14280.0,14270.0,14280.0,6.87066779,valley,0 days 00:11:00
1min,2017-12-24 08:59:00,14379.05,14383.65,14306.48,14369.85,8.55465726,peak,0 days 00:04:00
1min,2017-12-24 09:00:00,14370.0,14381.87,14290.55,14290.64,5.76698317,valley,0 days 00:04:00
1H,2017-12-24 09:04:00,14338.6,14386.32,14324.12,14324.12,4.90921085,peak,0 days 01:34:00
1min,2017-12-24 09:09:00,14226.24,14226.24,14147.04,14199.64,3.21157112,valley,0 days 00:03:00
1min,2017-12-24 09:10:00,14147.15,14269.96,14147.15,14225.58,8.36626142,peak,0 days 00:02:00
5min,2017-12-24 09:16:00,14081.7,14091.98,14070.0,14091.98,4.08192186,valley,0 days 00:05:00
1min,2017-12-24 09:17:00,14081.66,14145.73,14074.89,14145.59,14.4830784,peak,0 days 00:03:00
15min,2017-12-24 09:21:00,14074.72,14120.0,14056.75,14119.58,14.77411813,valley,0 days 00:20:00
1min,2017-12-24 09:25:00,14171.55,14177.06,14083.56,14177.06,1.28596718,peak,0 days 00:02:00
1min,2017-12-24 09:27:00,14150.0,14202.41,14146.35,14199.19,6.3934429,peak,0 days 00:04:00
1min,2017-12-24 09:28:00,14199.18,14199.18,14111.2,14194.05,5.34870181,valley,0 days 00:02:00
15min,2017-12-24 09:31:00,14200.0,14267.25,14195.0,14267.25,5.58986096,peak,0 days 00:21:00
1min,2017-12-24 09:33:00,14254.23,14254.32,14180.0,14180.0,0.73930365,valley,0 days 00:03:00
1min,2017-12-24 09:36:00,14233.66,14233.66,14161.68,14183.47,11.78363504,valley,0 days 00:04:00
1min,2017-12-24 09:45:00,13899.0,13899.0,13867.0,13899.0,26.27697278,valley,0 days 00:03:00
1min,2017-12-24 09:47:00,13950.0,13960.18,13916.64,13920.07,22.23338172,peak,0 days 00:03:00
1min,2017-12-24 09:54:00,13631.95,13788.17,13628.81,13686.0,32.30462241,valley,0 days 00:02:00
1min,2017-12-24 09:54:00,13631.95,13788.17,13628.81,13686.0,32.30462241,peak,0 days 00:03:00
5min,2017-12-24 09:57:00,13660.9,13698.91,13627.0,13661.6,4.07861728,valley,0 days 00:06:00
1min,2017-12-24 09:59:00,13700.12,13747.16,13667.0,13747.16,9.10368525,peak,0 days 00:04:00
1min,2017-12-24 10:03:00,13633.0,13657.68,13530.22,13530.32,99.31183094,valley,0 days 00:02:00
1min,2017-12-24 10:05:00,13564.21,13613.22,13506.0,13506.0,31.67303531,peak,0 days 00:02:00
5min,2017-12-24 10:08:00,13407.65,13435.7,13262.63,13391.12,172.7457713,valley,0 days 00:06:00
1min,2017-12-24 10:10:00,13335.28,13450.0,13335.28,13443.59,33.64881146,peak,0 days 00:03:00
1min,2017-12-24 10:16:00,13219.73,13270.22,13200.0,13249.9,60.38934243,peak,0 days 00:03:00
15min,2017-12-24 10:17:00,13249.93,13270.22,13196.57,13210.4,76.52495805,valley,0 days 00:58:00
5min,2017-12-24 10:21:00,13291.43,13414.92,13291.43,13340.0,38.5409356,peak,0 days 00:09:00
1min,2017-12-24 10:23:00,13297.97,13348.49,13292.29,13297.98,7.22179068,peak,0 days 00:02:00
1min,2017-12-24 10:25:00,13299.0,13406.9,13297.98,13373.31,3.42138878,valley,0 days 00:02:00
5min,2017-12-24 10:26:00,13315.14,13411.28,13315.11,13379.33,17.73934127,peak,0 days 00:05:00
1min,2017-12-24 10:28:00,13398.18,13398.18,13313.12,13340.0,35.1541507,valley,0 days 00:02:00
5min,2017-12-24 10:30:00,13337.77,13340.0,13243.79,13285.23,22.18812962,valley,0 days 00:10:00
15min,2017-12-24 10:37:00,13592.86,13597.96,13540.0,13590.0,21.90640668,peak,0 days 00:32:00
5min,2017-12-24 10:41:00,13519.18,13546.92,13414.24,13495.03,37.37245856,valley,0 days 00:06:00
1min,2017-12-24 10:44:00,13499.99,13547.66,13499.99,13537.8,1.71009038,peak,0 days 00:02:00
1min,2017-12-24 10:46:00,13536.14,13550.03,13510.58,13510.81,5.30346977,peak,0 days 00:02:00
5min,2017-12-24 10:47:00,13510.58,13550.02,13475.68,13540.0,22.43343624,valley,0 days 00:06:00
15min,2017-12-24 10:50:00,13580.9,13597.96,13550.0,13550.28,9.41806365,peak,0 days 00:45:00
1min,2017-12-24 10:54:00,13531.74,13589.74,13501.59,13534.58,2.39683492,valley,0 days 00:03:00
5min,2017-12-24 11:03:00,13394.5,13394.51,13296.19,13348.72,11.45957849,valley,0 days 00:09:00
1min,2017-12-24 11:05:00,13349.96,13367.98,13300.0,13350.0,33.85718596,valley,0 days 00:02:00
1min,2017-12-24 11:09:00,13350.12,13350.12,13349.31,13350.12,17.41298661,valley,0 days 00:03:00
5min,2017-12-24 11:10:00,13350.0,13368.0,13350.0,13367.93,23.81908027,peak,0 days 00:06:00
1min,2017-12-24 11:15:00,13229.54,13229.56,13163.66,13211.42,45.11244774,valley,0 days 00:02:00
5min,2017-12-24 11:21:00,13000.0,13019.0,12967.92,13000.0,50.14432453,valley,0 days 00:05:00
5min,2017-12-24 11:24:00,13031.17,13143.34,13011.89,13011.91,30.31664945,peak,0 days 00:06:00
5min,2017-12-24 11:27:00,12890.14,12955.97,12850.0,12871.81,38.7076024,valley,0 days 00:13:00
5min,2017-12-24 11:30:00,12987.08,13098.07,12985.15,13051.76,19.74029705,peak,0 days 00:06:00
1min,2017-12-24 11:32:00,13036.83,13040.56,12900.0,12907.62,16.21741999,valley,0 days 00:04:00
1min,2017-12-24 11:35:00,13014.48,13023.27,12943.11,13000.0,13.78989133,peak,0 days 00:03:00
1min,2017-12-24 11:38:00,12980.26,12980.26,12909.1,12980.0,7.32274652,valley,0 days 00:02:00
15min,2017-12-24 11:42:00,12807.0,12830.68,12800.0,12827.42,15.76880552,valley,0 days 00:43:00
1min,2017-12-24 11:44:00,12811.45,12906.78,12800.0,12849.99,49.31417541,peak,0 days 00:02:00
1min,2017-12-24 11:49:00,13024.36,13065.42,13013.41,13034.73,20.05649915,peak,0 days 00:04:00
1min,2017-12-24 11:50:00,13039.61,13057.21,12951.02,13000.0,10.76673433,valley,0 days 00:03:00
1min,2017-12-24 11:56:00,13163.66,13196.57,13130.81,13171.7,31.98997617,peak,0 days 00:02:00
15min,2017-12-24 11:59:00,13200.0,13229.56,13134.17,13223.98,26.42715489,peak,0 days 00:45:00
1min,2017-12-24 12:01:00,13077.86,13100.99,12967.82,13017.5,44.52567784,valley,0 days 00:02:00
1min,2017-12-24 12:03:00,12953.3,13012.92,12950.99,13012.92,16.56354499,valley,0 days 00:02:00
5min,2017-12-24 12:09:00,12852.95,12880.0,12841.99,12880.0,24.07425478,valley,0 days 00:14:00
1min,2017-12-24 12:13:00,12947.56,13033.0,12918.7,13018.53,62.26840187,valley,0 days 00:02:00
15min,2017-12-24 12:15:00,13105.0,13163.66,13075.81,13075.81,20.94416563,peak,0 days 00:15:00
1min,2017-12-24 12:19:00,12980.65,12987.52,12912.61,12924.99,12.61128948,valley,0 days 00:03:00
1min,2017-12-24 12:20:00,12924.98,13050.0,12912.61,13010.39,18.29887423,peak,0 days 00:03:00
5min,2017-12-24 12:26:00,12691.17,12743.13,12585.13,12642.0,53.14263771,valley,0 days 00:11:00
1min,2017-12-24 12:28:00,12700.23,12791.68,12700.01,12700.01,21.20606093,peak,0 days 00:03:00
1min,2017-12-24 12:29:00,12749.97,12750.0,12616.57,12682.23,4.94751685,valley,0 days 00:03:00
1min,2017-12-24 12:31:00,12741.53,12791.32,12715.28,12766.03,11.10190331,peak,0 days 00:03:00
1min,2017-12-24 12:34:00,12620.22,12702.24,12585.13,12680.54,15.06147004,peak,0 days 00:02:00
1min,2017-12-24 12:34:00,12620.22,12702.24,12585.13,12680.54,15.06147004,valley,0 days 00:03:00
1min,2017-12-24 12:37:00,12602.74,12656.27,12553.75,12553.77,33.21090949,peak,0 days 00:02:00
4H,2017-12-24 12:40:00,12499.99,12599.97,12488.0,12574.9,40.86998652,valley,0 days 12:40:00
5min,2017-12-24 12:46:00,12839.05,12871.15,12802.05,12823.03,40.85012257,peak,0 days 00:05:00
1min,2017-12-24 12:47:00,12823.03,12839.05,12770.49,12839.04,9.49165218,valley,0 days 00:04:00
5min,2017-12-24 12:54:00,12958.48,12983.83,12913.3,12983.0,21.09263217,peak,0 days 00:06:00
5min,2017-12-24 12:55:00,12982.89,12983.0,12839.29,12968.98,21.83005695,valley,0 days 00:05:00
1min,2017-12-24 12:57:00,12900.0,12948.9,12876.88,12893.69,23.55940896,valley,0 days 00:02:00
5min,2017-12-24 13:09:00,13240.0,13295.79,13240.0,13248.25,40.96110863,peak,0 days 00:09:00
1min,2017-12-24 13:10:00,13253.19,13266.35,13200.0,13200.0,23.52541304,valley,0 days 00:04:00
5min,2017-12-24 13:12:00,13237.19,13295.79,13211.93,13293.8,15.53955696,peak,0 days 00:06:00
1min,2017-12-24 13:15:00,13241.5,13295.79,13163.07,13216.31,16.03020454,peak,0 days 00:03:00
5min,2017-12-24 13:15:00,13241.5,13295.79,13163.07,13216.31,16.03020454,valley,0 days 00:10:00
1min,2017-12-24 13:17:00,13211.01,13272.8,13183.65,13222.55,31.04573312,valley,0 days 00:02:00
5min,2017-12-24 13:19:00,13329.03,13395.56,13279.37,13319.63,29.05766649,peak,0 days 00:05:00
1min,2017-12-24 13:22:00,13342.23,13356.29,13270.0,13326.0,17.18437332,valley,0 days 00:04:00
15min,2017-12-24 13:24:00,13385.05,13395.76,13340.9,13385.51,3.20610993,peak,0 days 00:34:00
1min,2017-12-24 13:29:00,13303.41,13303.59,13215.52,13235.83,16.81531933,valley,0 days 00:04:00
5min,2017-12-24 13:32:00,13293.79,13339.54,13267.53,13268.0,2.37114029,peak,0 days 00:05:00
15min,2017-12-24 13:36:00,13150.3,13221.51,13105.1,13154.45,4.35146358,valley,0 days 00:32:00
1min,2017-12-24 13:36:00,13150.3,13221.51,13105.1,13154.45,4.35146358,peak,0 days 00:02:00
1min,2017-12-24 13:38:00,13166.28,13217.22,13128.0,13150.45,2.79220275,peak,0 days 00:02:00
1min,2017-12-24 13:41:00,13258.75,13259.97,13200.0,13255.85,10.91390224,peak,0 days 00:02:00
