timeframe,date,open,close,low,high,volume,ATR
1min,2017-10-06 19:06:00,4333.99,4334.0,4333.0,4334.0,2.72051887,2.105266766277354
1min,2017-10-06 19:07:00,4334.0,4333.99,4333.99,4334.0,0.63924804,1.9556048544004156
1min,2017-10-06 19:08:00,4331.53,4334.0,4331.53,4334.0,0.25896656,1.9923473648004042
1min,2017-10-06 19:09:00,4333.53,4333.52,4333.52,4334.0,8.60154098,1.8843225530289156
1min,2017-10-06 19:10:00,4334.0,4334.0,4329.67,4334.0,3.25589589,2.059013799241131
1min,2017-10-06 19:11:00,4333.99,4329.88,4329.88,4333.99,0.66988141,2.206227099295328
1min,2017-10-06 19:12:00,4329.99,4328.1,4328.1,4329.99,0.41152127,2.18363944934562
1min,2017-10-06 19:13:00,4329.99,4325.0,4325.0,4329.99,6.25140897,2.3840937743923463
1min,2017-10-06 19:14:00,4325.0,4328.28,4323.08,4328.28,3.42843862,2.585229933364308
1min,2017-10-06 19:15:00,4328.27,4325.99,4322.17,4328.27,2.28664532,2.8369992238382626
1min,2017-10-06 19:16:00,4325.99,4323.15,4320.99,4325.99,20.76049349,2.9914992792783868
1min,2017-10-06 19:17:00,4320.02,4319.98,4315.74,4320.02,160.7723699,3.3071064736156344
1min,2017-10-06 19:18:00,4319.99,4312.82,4312.82,4320.0,116.9574926,3.5837417255002526
1min,2017-10-06 19:19:00,4312.82,4311.96,4298.01,4318.34,62.1909582,4.779903030821657
1min,2017-10-06 19:20:00,4301.17,4306.16,4301.17,4310.79,2.48548149,5.209195671477251
1min,2017-10-06 19:21:00,4311.99,4310.89,4306.99,4316.09,6.02807501,5.546395980657468
1min,2017-10-06 19:22:00,4310.89,4320.41,4310.14,4320.41,7.75379217,5.883796267753328
1min,2017-10-06 19:23:00,4315.79,4324.0,4312.3,4324.0,2.66664304,6.29923939148522
1min,2017-10-06 19:24:00,4323.77,4322.01,4322.01,4323.94,0.31586845,5.991436577807689
1min,2017-10-06 19:25:00,4321.98,4321.99,4320.78,4322.02,3.0506168,5.652048250821474
1min,2017-10-06 19:26:00,4321.95,4320.73,4320.72,4321.96,2.50621627,5.3390448043341925
1min,2017-10-06 19:27:00,4320.76,4320.04,4320.04,4320.76,0.35297365,5.009113032596054
1min,2017-10-06 19:28:00,4320.7,4320.0,4320.0,4320.7,3.49380507,4.701319244553466
1min,2017-10-06 19:29:00,4312.69,4317.45,4312.69,4317.45,2.17693241,4.8876535842282465
1min,2017-10-06 19:30:00,4317.34,4317.42,4314.84,4317.46,0.26148031,4.725678328211935
1min,2017-10-06 19:31:00,4317.42,4318.89,4305.53,4320.66,15.42387032,5.4688441619110915
1min,2017-10-06 19:32:00,4311.37,4316.41,4311.37,4316.41,0.386936,5.615355293203187
1min,2017-10-06 19:33:00,4316.41,4316.41,4316.41,4316.41,0.0085,5.214258486545816
1min,2017-10-06 19:34:00,4316.41,4316.41,4316.41,4316.41,0.07123502,4.841811451792544
1min,2017-10-06 19:35:00,4315.2,4316.4,4315.0,4316.4,0.36827006,4.59668206237878
1min,2017-10-06 19:36:00,4316.4,4316.4,4315.31,4316.4,0.1429275,4.346204772208813
1min,2017-10-06 19:37:00,4316.4,4316.4,4316.4,4316.4,0.02,4.035761574193898
1min,2017-10-06 19:38:00,4317.16,4320.0,4317.16,4320.0,2.83289806,4.004635747465788
1min,2017-10-06 19:39:00,4320.7,4321.58,4320.38,4322.0,0.89907311,3.8614474797896605
1min,2017-10-06 19:40:00,4321.58,4325.59,4320.42,4325.59,10.13682593,3.954915516947547
1min,2017-10-06 19:41:00,4325.59,4325.66,4325.59,4329.36,1.16752093,3.9417072657369743
1min,2017-10-06 19:42:00,4322.14,4327.69,4322.14,4327.69,1.01187343,4.056585318184281
1min,2017-10-06 19:43:00,4330.37,4327.48,4324.07,4330.37,2.0704434,4.216829224028274
1min,2017-10-06 19:44:00,4324.26,4329.46,4324.26,4332.66,3.18694565,4.515627136597657
1min,2017-10-06 19:45:00,4329.46,4325.3,4325.3,4329.47,1.5157669,4.490939483983544
1min,2017-10-06 19:46:00,4326.85,4326.83,4326.83,4326.85,0.95679488,4.280872377984733
1min,2017-10-06 19:47:00,4326.85,4330.39,4326.85,4330.39,12.67326025,4.229381493842995
1min,2017-10-06 19:48:00,4330.4,4330.4,4330.4,4330.4,0.003956,3.9279971014255888
1min,2017-10-06 19:49:00,4328.03,4330.4,4328.03,4330.4,0.06067927,3.816711594180896
1min,2017-10-06 19:50:00,4330.4,4333.0,4330.4,4333.0,1.66095903,3.7298036231680003
1min,2017-10-06 19:51:00,4332.92,4334.37,4332.92,4334.38,9.06742438,3.567674792941717
1min,2017-10-06 19:52:00,4334.37,4334.38,4334.37,4334.38,1.04967889,3.3135551648744674
1min,2017-10-06 19:53:00,4334.37,4334.01,4334.01,4334.38,3.73691558,3.1033012245262834
1min,2017-10-06 19:54:00,4334.38,4338.38,4333.56,4338.38,47.13107227,3.225922565631528
1min,2017-10-06 19:55:00,4338.42,4338.99,4338.42,4339.0,0.97221061,3.0397852395149827
1min,2017-10-06 19:56:00,4339.0,4340.83,4337.81,4340.83,2.60781478,3.038372008121022
1min,2017-10-06 19:57:00,4340.93,4342.07,4337.81,4342.24,10.21927763,3.1377740075409046
1min,2017-10-06 19:58:00,4342.06,4341.91,4341.91,4342.06,0.25569159,2.925075864145115
1min,2017-10-06 19:59:00,4341.87,4338.01,4338.01,4341.87,1.31098312,2.9947133024204384
1min,2017-10-06 20:00:00,4338.0,4332.27,4331.82,4338.5,8.57138556,3.257948066533285
1min,2017-10-06 20:01:00,4337.21,4342.99,4337.21,4342.99,5.15034551,3.7909517760665747
1min,2017-10-06 20:02:00,4343.0,4345.18,4339.03,4345.18,14.10855877,3.959455220633287
1min,2017-10-06 20:03:00,4346.88,4348.74,4346.88,4348.74,1.87879212,3.93092270487373
1min,2017-10-06 20:04:00,4341.07,4341.7,4341.0,4346.06,4.59960381,4.20299965452559
1min,2017-10-06 20:05:00,4345.99,4345.0,4341.7,4346.0,0.6856588,4.209928250630918
1min,2017-10-06 20:06:00,4343.56,4335.0,4335.0,4343.56,24.99884787,4.623504804157281
1min,2017-10-06 20:07:00,4330.4,4340.6,4330.0,4340.6,9.84059278,5.050397318146072
1min,2017-10-06 20:08:00,4335.71,4340.0,4335.71,4340.0,0.48770544,5.038940366849948
1min,2017-10-06 20:09:00,4340.0,4344.47,4339.69,4344.94,3.73234274,5.054016054932094
1min,2017-10-06 20:10:00,4340.02,4341.94,4340.02,4341.94,0.37823205,5.01087205100836
1min,2017-10-06 20:11:00,4343.79,4341.54,4340.05,4343.79,0.07309746,4.92009547593632
1min,2017-10-06 20:12:00,4341.55,4341.55,4341.55,4341.55,0.1996679,4.569374370512312
1min,2017-10-06 20:13:00,4341.55,4342.68,4337.21,4342.68,7.97645332,4.633704772618594
1min,2017-10-06 20:14:00,4343.85,4345.0,4343.66,4345.0,24.05230909,4.468440146002959
1min,2017-10-06 20:15:00,4345.88,4345.7,4341.55,4345.88,0.13748252,4.4585515641455995
1min,2017-10-06 20:16:00,4345.45,4344.84,4344.83,4345.46,0.05745374,4.2022264524209065
1min,2017-10-06 20:17:00,4341.63,4344.56,4341.63,4344.56,0.68482381,4.131353134390844
1min,2017-10-06 20:18:00,4344.25,4344.25,4344.25,4344.25,0.01175318,3.858399339077241
1min,2017-10-06 20:19:00,4342.0,4341.99,4341.55,4342.0,0.22169598,3.775656529143139
1min,2017-10-06 20:20:00,4341.0,4341.87,4341.0,4341.87,0.11736625,3.5766810627757564
1min,2017-10-06 20:21:00,4341.01,4340.0,4340.0,4341.01,7.85497968,3.45477527257748
1min,2017-10-06 20:22:00,4338.11,4337.99,4337.98,4338.12,0.05186233,3.3522913245362624
1min,2017-10-06 20:23:00,4337.95,4325.3,4325.3,4337.95,3.06036288,4.019270515640787
1min,2017-10-06 20:24:00,4322.9,4335.19,4322.27,4335.19,6.73485584,4.65503690738067
1min,2017-10-06 20:25:00,4335.07,4333.85,4329.12,4335.09,1.60848411,4.756105699710602
1min,2017-10-06 20:26:00,4330.86,4328.23,4328.23,4333.85,0.07827995,4.817812435445616
1min,2017-10-06 20:27:00,4333.86,4333.86,4333.86,4333.86,0.01028749,4.875825832913795
1min,2017-10-06 20:28:00,4333.86,4333.86,4329.28,4333.86,0.82202325,4.85469541627709
1min,2017-10-06 20:29:00,4333.86,4335.25,4330.26,4335.25,2.40258043,4.86436002940014
1min,2017-10-06 20:30:00,4335.25,4339.0,4335.25,4339.0,8.15226154,4.784762884442988
1min,2017-10-06 20:31:00,4339.0,4344.23,4338.98,4344.25,16.23570107,4.819422678411377
1min,2017-10-06 20:32:00,4344.27,4344.33,4339.0,4344.33,0.9850776,4.855892487096274
1min,2017-10-06 20:33:00,4344.29,4350.39,4344.29,4350.39,12.68346819,4.944757309446566
1min,2017-10-06 20:34:00,4345.99,4349.99,4340.05,4350.0,7.79810478,5.33013178734325
1min,2017-10-06 20:35:00,4350.0,4346.36,4346.26,4352.0,5.49682896,5.359408088247288
1min,2017-10-06 20:36:00,4345.95,4346.0,4340.87,4346.0,0.08901109,5.3687360819438945
1min,2017-10-06 20:37:00,4345.94,4342.69,4341.07,4346.0,0.57072521,5.337397790376494
1min,2017-10-06 20:38:00,4342.72,4335.63,4335.51,4342.72,10.71488647,5.47115509106389
1min,2017-10-06 20:39:00,4335.58,4338.57,4335.58,4338.57,6.00021343,5.293929727416454
1min,2017-10-06 20:40:00,4334.23,4334.23,4334.23,4334.23,0.09348086,5.22579188974386
1min,2017-10-06 20:41:00,4333.62,4344.23,4333.62,4344.23,2.90832181,5.610378183333561
1min,2017-10-06 20:42:00,4344.19,4340.28,4340.28,4344.19,0.07930395,5.491779741666865
1min,2017-10-06 20:43:00,4340.28,4336.9,4336.9,4344.23,1.92540515,5.623081188690655
1min,2017-10-06 20:44:00,4342.44,4342.44,4342.44,4342.44,0.25679087,5.617146818069892
1min,2017-10-06 20:45:00,4345.87,4342.62,4341.44,4346.0,3.30373108,5.541636331064928
1min,2017-10-06 20:46:00,4345.89,4341.25,4341.25,4345.98,0.28972483,5.4836623074174025
1min,2017-10-06 20:47:00,4341.24,4339.32,4339.23,4341.24,0.18237936,5.236257856887619
1min,2017-10-06 20:48:00,4339.4,4345.6,4339.4,4345.6,0.03237456,5.3108108671099785
1min,2017-10-06 20:49:00,4345.94,4345.88,4345.88,4345.99,0.00717,4.959324376602082
1min,2017-10-06 20:50:00,4345.88,4345.77,4345.77,4345.99,0.07353947,4.620801206844743
1min,2017-10-06 20:51:00,4340.99,4344.53,4338.02,4344.53,2.8010198,4.8443154063558325
1min,2017-10-06 20:52:00,4345.94,4345.94,4345.9,4345.94,0.00856341,4.599007163044691
1min,2017-10-06 20:53:00,4344.53,4342.46,4342.42,4344.54,1.18397894,4.521935222827179
1min,2017-10-06 20:54:00,4339.64,4338.0,4338.0,4339.64,12.56895716,4.5175112783395255
1min,2017-10-06 20:55:00,4337.99,4337.99,4335.44,4338.0,1.27659743,4.3776890441724445
1min,2017-10-06 20:56:00,4335.16,4337.99,4335.16,4338.0,0.66024094,4.2678541124458516
1min,2017-10-06 20:57:00,4333.73,4330.05,4330.05,4337.99,12.30613829,4.530150247271119
1min,2017-10-06 20:58:00,4337.99,4338.0,4334.0,4338.0,3.9812766,4.774425229608883
1min,2017-10-06 20:59:00,4338.0,4336.33,4330.02,4338.0,4.22179589,5.00339485606536
1min,2017-10-06 21:00:00,4330.03,4336.27,4330.0,4336.33,1.30256695,5.0981523663464
1min,2017-10-06 21:01:00,4330.0,4333.87,4328.04,4333.87,0.36755193,5.321855768750262
1min,2017-10-06 21:02:00,4333.84,4329.52,4328.04,4333.84,0.46375497,5.358151785268094
1min,2017-10-06 21:03:00,4328.06,4322.82,4322.82,4328.06,8.19646485,5.453998086320425
1min,2017-10-06 21:04:00,4322.38,4324.0,4321.82,4327.47,1.03086722,5.467998223011862
1min,2017-10-06 21:05:00,4324.01,4329.66,4322.13,4329.66,0.4197189,5.615284064225283
1min,2017-10-06 21:06:00,4329.66,4325.67,4325.67,4337.69,1.59620785,6.072763773923443
1min,2017-10-06 21:07:00,4329.67,4335.88,4329.67,4335.88,0.13182562,6.368280647214628
1min,2017-10-06 21:08:00,4335.0,4329.75,4329.74,4335.21,2.59018285,6.351974886699321
1min,2017-10-06 21:09:00,4335.16,4335.14,4329.67,4335.16,1.1028481,6.290405251935069
1min,2017-10-06 21:10:00,4335.16,4336.3,4330.06,4338.0,5.45234452,6.408233448225393
1min,2017-10-06 21:11:00,4336.3,4337.8,4336.3,4337.8,2.3374,6.057645344780722
1min,2017-10-06 21:12:00,4336.88,4337.73,4336.88,4337.82,0.78166214,5.692099248724928
1min,2017-10-06 21:13:00,4337.69,4337.72,4337.69,4337.72,3.13071187,5.288377873816001
1min,2017-10-06 21:14:00,4336.88,4337.73,4336.88,4337.73,1.22049041,4.971350882829105
1min,2017-10-06 21:15:00,4337.99,4338.0,4337.99,4338.0,1.18636563,4.635540105484201
1min,2017-10-06 21:16:00,4337.99,4337.99,4337.99,4338.0,0.1519743,4.305144383663916
1min,2017-10-06 21:17:00,4337.56,4342.46,4336.87,4342.46,1.46893268,4.39691978483079
1min,2017-10-06 21:18:00,4342.03,4342.46,4342.03,4342.46,0.05964153,4.113568371628611
1min,2017-10-06 21:19:00,4343.64,4345.93,4343.62,4345.93,2.75019484,4.067599202226586
1min,2017-10-06 21:20:00,4345.93,4345.99,4344.65,4346.0,5.12144315,3.8734849734961414
1min,2017-10-06 21:21:00,4346.0,4349.99,4345.0,4349.99,5.66479886,3.9532360468178296
1min,2017-10-06 21:22:00,4349.99,4346.47,4346.47,4350.14,2.19764973,3.933004900616561
1min,2017-10-06 21:23:00,4346.45,4338.64,4338.64,4346.45,3.52655443,4.211361693429658
1min,2017-10-06 21:24:00,4336.87,4340.46,4335.04,4340.47,2.056332,4.298407286756132
1min,2017-10-06 21:25:00,4340.43,4338.24,4335.94,4340.43,0.40373018,4.314235337702153
1min,2017-10-06 21:26:00,4338.24,4338.24,4335.98,4338.24,0.01401405,4.167504242152015
1min,2017-10-06 21:27:00,4340.49,4341.3,4340.47,4341.3,0.13640077,4.088396796284043
1min,2017-10-06 21:28:00,4343.03,4336.44,4336.44,4343.34,1.23149203,4.289225596549508
1min,2017-10-06 21:29:00,4336.53,4336.53,4336.53,4336.53,0.012,3.9892809110816962
1min,2017-10-06 21:30:00,4343.06,4343.3,4343.06,4343.3,0.06276285,4.18790370314732
1min,2017-10-06 21:31:00,4343.3,4343.3,4343.3,4343.3,0.0,3.888767724351083
1min,2017-10-06 21:32:00,4342.77,4342.58,4334.8,4342.77,1.08942579,4.218141458326006
1min,2017-10-06 21:33:00,4342.58,4342.58,4342.58,4342.58,0.0,3.916845639874148
1min,2017-10-06 21:34:00,4343.04,4343.02,4343.02,4343.04,0.09932632,3.669928094168854
1min,2017-10-06 21:35:00,4343.02,4343.02,4343.02,4343.02,0.0,3.407790373156793
1min,2017-10-06 21:36:00,4342.92,4334.67,4334.67,4342.92,0.17282134,3.7608053465027624
1min,2017-10-06 21:37:00,4340.39,4340.39,4340.39,4340.39,0.02708846,3.9007478217525837
1min,2017-10-06 21:38:00,4334.95,4340.32,4334.95,4340.32,0.2876119,4.01069440591315
1min,2017-10-06 21:39:00,4340.42,4340.32,4335.2,4340.42,0.26764316,4.097073376919372
1min,2017-10-06 21:40:00,4340.42,4340.42,4340.42,4340.42,0.00293299,3.8115681357108713
1min,2017-10-06 21:41:00,4342.55,4335.16,4335.16,4344.73,10.24333608,4.222884697445788
1min,2017-10-06 21:42:00,4338.97,4339.0,4338.97,4339.0,0.0342843,4.195535790485385
1min,2017-10-06 21:43:00,4335.38,4339.0,4335.38,4339.0,0.39545576,4.154426091164993
1min,2017-10-06 21:44:00,4339.0,4339.0,4338.99,4339.0,9.56424664,3.8583956560817945
1min,2017-10-06 21:45:00,4342.2,4339.0,4339.0,4342.2,3.97546749,3.811367394933082
1min,2017-10-06 21:46:00,4339.0,4339.0,4339.0,4339.0,0.27144489,3.5391268667235765
1min,2017-10-06 21:47:00,4339.0,4339.0,4339.0,4339.0,0.73933423,3.2863320905290356
1min,2017-10-06 21:48:00,4339.0,4339.0,4336.59,4339.0,4.61833452,3.2237369412055226
1min,2017-10-06 21:49:00,4339.0,4339.0,4338.99,4339.0,4.00223002,2.9941843025480006
1min,2017-10-06 21:50:00,4339.0,4338.97,4338.97,4339.0,0.4162,2.7824568523659825
1min,2017-10-06 21:51:00,4338.99,4339.0,4338.99,4339.0,0.14082901,2.58585279148268
1min,2017-10-06 21:52:00,4338.89,4338.89,4338.89,4338.89,0.30960152,2.409006163519608
1min,2017-10-06 21:53:00,4335.58,4338.88,4335.51,4338.88,0.42288394,2.478362866125358
1min,2017-10-06 21:54:00,4338.86,4335.51,4335.51,4338.86,0.37065964,2.5420512328306812
1min,2017-10-06 21:55:00,4338.79,4338.79,4338.79,4338.79,0.01186145,2.594761859057043
1min,2017-10-06 21:56:00,4338.68,4336.1,4336.1,4338.69,0.16946684,2.601564583410083
1min,2017-10-06 21:57:00,4338.61,4336.11,4336.11,4338.61,0.04899412,2.595024256023599
1min,2017-10-06 21:58:00,4338.6,4338.55,4338.55,4338.61,0.28580084,2.5882368091647705
1min,2017-10-06 21:59:00,4338.55,4336.26,4336.21,4338.6,1.93990994,2.574077037081596
1min,2017-10-06 22:00:00,4337.81,4338.99,4337.81,4338.99,3.00285821,2.5852143915757364
1min,2017-10-06 22:01:00,4339.0,4339.0,4336.31,4339.0,1.25139684,2.5926990778917265
1min,2017-10-06 22:02:00,4336.51,4339.0,4336.51,4339.0,1.63324254,2.585363429470873
1min,2017-10-06 22:03:00,4339.0,4339.0,4337.05,4339.0,0.94074805,2.5399803273657975
1min,2017-10-06 22:04:00,4336.2,4336.01,4336.01,4336.2,0.29212962,2.5721245896967964
1min,2017-10-06 22:05:00,4336.08,4338.97,4335.0,4338.97,1.66251145,2.6719728332899004
1min,2017-10-06 22:06:00,4339.0,4339.0,4339.0,4339.0,0.5402466,2.4832604880548894
1min,2017-10-06 22:07:00,4339.0,4339.0,4339.0,4339.0,0.5402466,2.305884738908112
1min,2017-10-06 22:08:00,4338.99,4338.99,4338.99,4338.99,0.51195502,2.141892971843262
1min,2017-10-06 22:09:00,4336.1,4336.1,4336.1,4336.1,0.11644802,2.1953291881401307
1min,2017-10-06 22:10:00,4336.1,4339.0,4336.1,4339.0,2.5,2.245662817558667
1min,2017-10-06 22:11:00,4339.0,4335.09,4335.09,4339.0,1.49927271,2.3645440448758945
1min,2017-10-06 22:12:00,4339.0,4339.0,4339.0,4339.0,0.46001383,2.4749337559561773
1min,2017-10-06 22:13:00,4339.0,4339.0,4339.0,4339.0,0.12115003,2.298152773387879
1min,2017-10-06 22:14:00,4339.0,4335.01,4335.0,4339.0,6.40978008,2.4197132895744593
1min,2017-10-06 22:15:00,4335.0,4335.0,4335.0,4335.0,0.35559481,2.2475909117477277
1min,2017-10-06 22:16:00,4338.94,4334.0,4334.0,4338.94,0.99609832,2.4399058466228616
1min,2017-10-06 22:17:00,4334.0,4334.0,4334.0,4334.0,0.0,2.2656268575783716
1min,2017-10-06 22:18:00,4334.03,4338.07,4334.03,4338.07,0.80976061,2.39451065346561
1min,2017-10-06 22:19:00,4338.66,4341.01,4338.66,4342.2,1.5257049,2.518474178218074
1min,2017-10-06 22:20:00,4342.18,4341.0,4341.0,4344.25,5.17117813,2.5707260226310686
1min,2017-10-06 22:21:00,4342.18,4342.18,4342.18,4342.18,0.03697492,2.471388449586013
1min,2017-10-06 22:22:00,4342.18,4341.0,4341.0,4344.43,1.50026384,2.5398607031870326
1min,2017-10-06 22:23:00,4344.0,4341.0,4341.0,4344.0,0.17358643,2.57272779581653
1min,2017-10-06 22:24:00,4341.0,4341.0,4341.0,4341.0,0.0,2.3889615246867777
1min,2017-10-06 22:25:00,4341.0,4341.0,4341.0,4341.0,0.0,2.2183214157805793
1min,2017-10-06 22:26:00,4339.9,4339.87,4334.79,4339.9,0.21963777,2.5034413146533976
1min,2017-10-06 22:27:00,4335.92,4335.92,4335.92,4335.92,0.01385228,2.6067669350352847
1min,2017-10-06 22:28:00,4340.99,4340.0,4340.0,4341.0,1.89225513,2.7834264396756163
1min,2017-10-06 22:29:00,4340.0,4340.0,4340.0,4340.0,0.0,2.5846102654130725
1min,2017-10-06 22:30:00,4340.14,4340.14,4340.14,4340.14,0.01741752,2.4099952464550194
1min,2017-10-06 22:31:00,4344.88,4345.0,4344.88,4345.0,0.02846336,2.584995585993923
1min,2017-10-06 22:32:00,4345.0,4345.0,4345.0,4345.0,0.05280092,2.4003530441372143
1min,2017-10-06 22:33:00,4345.0,4345.0,4345.0,4345.0,0.04692229,2.2288992552702704
1min,2017-10-06 22:34:00,4345.0,4348.97,4345.0,4349.0,5.12216201,2.355406451322394
1min,2017-10-06 22:35:00,4349.0,4349.0,4348.97,4349.0,0.87647201,2.1893059905136334
1min,2017-10-06 22:36:00,4349.0,4348.97,4348.97,4349.0,5.46955016,2.03506984833407
1min,2017-10-06 22:37:00,4349.0,4349.0,4349.0,4349.0,2.6147369,1.8918505734530469
1min,2017-10-06 22:38:00,4349.0,4348.99,4348.99,4349.0,1.37684198,1.7574326753492733
1min,2017-10-06 22:39:00,4349.0,4349.0,4349.0,4349.0,0.22043245,1.6326160556814835
1min,2017-10-06 22:40:00,4342.73,4340.51,4340.15,4348.83,0.9779391,2.148143480275689
1min,2017-10-06 22:41:00,4347.23,4347.23,4347.23,4347.23,0.01235903,2.47470466025595
1min,2017-10-06 22:42:00,4347.23,4347.23,4347.23,4347.23,0.0,2.2979400416662394
1min,2017-10-06 22:43:00,4347.14,4346.87,4341.04,4347.14,0.46299049,2.5759443244043365
1min,2017-10-06 22:44:00,4342.01,4342.01,4342.01,4347.09,0.68433299,2.754805444089736
1min,2017-10-06 22:45:00,4342.01,4347.0,4342.01,4347.01,0.19046028,2.915176483797612
1min,2017-10-06 22:46:00,4342.06,4338.52,4338.52,4342.08,0.85336167,3.3126638778120374
1min,2017-10-06 22:47:00,4338.52,4338.52,4338.52,4338.52,0.0,3.0760450293968917
1min,2017-10-06 22:48:00,4342.97,4342.97,4342.97,4342.97,0.19018372,3.1741846701542435
1min,2017-10-06 22:49:00,4343.0,4346.94,4343.0,4347.23,0.09532032,3.25174290800032
1min,2017-10-06 22:50:00,4346.94,4346.94,4346.94,4346.94,0.0,3.0194755574288688
1min,2017-10-06 22:51:00,4347.23,4347.23,4347.23,4347.23,0.02110999,2.824513017612518
1min,2017-10-06 22:52:00,4347.23,4347.23,4347.23,4347.23,0.0,2.6227620877830526
1min,2017-10-06 22:53:00,4347.23,4347.23,4347.23,4347.23,0.02110999,2.435421938655692
1min,2017-10-06 22:54:00,4347.23,4347.23,4347.23,4347.23,0.0,2.261463228751714
1min,2017-10-06 22:55:00,4341.78,4347.23,4341.78,4347.23,0.14169063,2.4892158552694355
1min,2017-10-06 22:56:00,4343.01,4343.02,4343.01,4343.02,0.1914375,2.6128432941787145
1min,2017-10-06 22:57:00,4347.22,4349.0,4347.22,4349.0,10.07201367,2.8533544874516323
1min,2017-10-06 22:58:00,4343.22,4348.89,4343.0,4348.89,1.41325105,3.0781148812050874
1min,2017-10-06 22:59:00,4348.88,4348.88,4348.88,4348.88,0.00331273,2.858963818261883
1min,2017-10-06 23:00:00,4348.88,4348.88,4348.88,4348.88,0.00332652,2.654752116957463
1min,2017-10-06 23:01:00,4348.89,4348.89,4348.89,4348.89,1.54757836,2.465841251460517
1min,2017-10-06 23:02:00,4349.0,4349.0,4349.0,4349.0,4.82002607,2.297566876356171
1min,2017-10-06 23:03:00,4349.0,4349.0,4349.0,4349.0,2.61973995,2.1334549566164442
1min,2017-10-06 23:04:00,4349.0,4349.0,4349.0,4349.0,0.7004552,1.9810653168581267
1min,2017-10-06 23:05:00,4349.0,4351.45,4348.9,4351.45,3.66415223,2.0217035085111306
1min,2017-10-06 23:06:00,4351.45,4351.45,4351.45,4351.45,0.0,1.8772961150460499
1min,2017-10-06 23:07:00,4352.0,4352.0,4352.0,4352.0,0.01174139,1.7824892496856306
1min,2017-10-06 23:08:00,4352.0,4355.49,4349.93,4355.49,4.64110515,2.0523114461366205
1min,2017-10-06 23:09:00,4355.53,4355.54,4355.53,4355.54,0.04188765,1.9092891999840178
1min,2017-10-06 23:10:00,4354.0,4355.85,4352.88,4355.85,4.60347071,1.9850542571280347
1min,2017-10-06 23:11:00,4352.93,4352.93,4352.93,4352.93,0.1,2.051836095904609
1min,2017-10-06 23:12:00,4352.93,4352.93,4352.93,4352.93,0.0,1.9052763747685655
1min,2017-10-06 23:13:00,4355.46,4355.73,4351.17,4355.73,0.44585463,2.0948994908564886
1min,2017-10-06 23:14:00,4356.04,4359.0,4356.04,4359.0,69.00647876,2.1788352415096277
1min,2017-10-06 23:15:00,4359.0,4367.79,4359.0,4367.79,7.6771567,2.651061295687509
1min,2017-10-06 23:16:00,4367.8,4368.96,4367.8,4369.0,6.66930708,2.5481283459955466
1min,2017-10-06 23:17:00,4368.96,4369.0,4364.81,4369.0,6.09306251,2.665404892710122
1min,2017-10-06 23:18:00,4364.81,4368.98,4364.81,4368.98,4.84028163,2.774304543230799
1min,2017-10-06 23:19:00,4368.99,4369.0,4364.81,4369.0,10.59537048,2.8754256472857134
1min,2017-10-06 23:20:00,4368.97,4369.0,4368.86,4369.0,5.09162807,2.680038101051043
1min,2017-10-06 23:21:00,4368.88,4368.9,4368.88,4368.9,0.00367322,2.497178236690246
1min,2017-10-06 23:22:00,4368.99,4366.0,4366.0,4369.0,0.06051087,2.533094076926657
1min,2017-10-06 23:23:00,4368.84,4365.0,4365.0,4369.0,10.21277536,2.6378730714318954
1min,2017-10-06 23:24:00,4368.38,4368.31,4368.21,4368.42,0.17167016,2.6937392806153366
1min,2017-10-06 23:25:00,4368.41,4366.62,4366.62,4368.41,0.21315,2.6291864748570957
1min,2017-10-06 23:26:00,4368.69,4369.0,4368.69,4369.0,0.09071858,2.6113874409387394
1min,2017-10-06 23:27:00,4369.0,4365.01,4365.01,4369.0,0.21896935,2.7098597665859567
1min,2017-10-06 23:28:00,4369.0,4369.0,4369.0,4369.0,0.0210048,2.8012983546869443
1min,2017-10-06 23:29:00,4369.0,4370.0,4369.0,4370.0,0.11593982,2.67263418649502
1min,2017-10-06 23:30:00,4369.01,4369.01,4369.01,4369.01,0.0959,2.5524460303167884
1min,2017-10-06 23:31:00,4369.02,4369.05,4369.02,4371.99,0.93256956,2.5829855995798434
1min,2017-10-06 23:32:00,4371.99,4374.18,4371.99,4374.18,4.68659515,2.7649151996098627
1min,2017-10-06 23:33:00,4374.18,4374.18,4374.18,4374.18,0.0,2.567421256780587
1min,2017-10-06 23:34:00,4370.01,4370.03,4370.01,4370.04,0.36128918,2.6818911670105505
1min,2017-10-06 23:35:00,4370.01,4374.47,4370.01,4374.47,5.53966815,2.808898940795514
1min,2017-10-06 23:36:00,4374.4,4374.96,4370.01,4375.0,5.63512996,2.964691873595819
1min,2017-10-06 23:37:00,4370.03,4369.6,4369.6,4374.88,5.59886891,3.1357853111960945
1min,2017-10-06 23:38:00,4374.57,4373.79,4369.0,4374.57,7.72208432,3.309657788967781
1min,2017-10-06 23:39:00,4369.03,4364.78,4364.78,4369.03,6.99081539,3.716825089755812
1min,2017-10-06 23:40:00,4366.4,4371.38,4366.4,4371.38,0.43399257,3.92276615477328
1min,2017-10-06 23:41:00,4364.84,4371.42,4364.84,4371.42,0.12716514,4.11256857228947
1min,2017-10-06 23:42:00,4371.42,4371.42,4371.42,4371.42,0.0,3.8188136742687933
1min,2017-10-06 23:43:00,4364.88,4364.78,4364.78,4364.89,2.46443115,4.020326983249617
