timeframe,date,open,close,high,low,volume
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:15:00,29571.99,29575.67,29575.67,29571.99,7.12928
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:16:00,29575.66,29571.99,29575.67,29571.99,2.90732
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:17:00,29572.0,29558.55,29572.0,29558.54,10.01712
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:18:00,29558.54,29541.97,29558.55,29539.4,37.2805
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:19:00,29541.97,29534.99,29541.98,29534.98,34.48908
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:20:00,29534.98,29536.45,29539.4,29533.71,20.57917
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:21:00,29536.45,29530.8,29536.45,29530.8,7.36722
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:22:00,29530.81,29528.0,29530.81,29528.0,3.03729
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:23:00,29528.01,29527.34,29528.01,29527.33,14.31595
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
1min,2023-08-10 06:24:00,29527.34,29531.65,29531.65,29527.33,16.34162
