,cash,fund_shares,fund_value,BTCUSDT_value,BTCUSDT_position_size,BTCUSDT_position_price,BTCUSDT_position_price_orig,BTCUSDT_position_upclosed,BTCUSDT_position_upopened,BTCUSDT_position_adjbase,BTCUSDT_position_updt
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
2024-01-08 06:24:00+00:00,92884.38746988593,5000000.0,0.020003194855439183,100015.97427719591,0.16194018872869997,44083.30000000001,44083.30000000001,-0.07158990947195255,0.0,,
2024-01-08 06:24:00+00:00,92884.38746988593,5000000.0,0.020003194855439183,100015.97427719591,0.16194018872869997,44083.30000000001,44083.30000000001,-0.07158990947195255,0.0,,
2024-01-08 06:24:00+00:00,92884.38746988593,5000000.0,0.020003194855439183,100015.97427719591,0.16194018872869997,44083.30000000001,44083.30000000001,-0.07158990947195255,0.0,,
2024-01-08 06:25:00+00:00,107159.56875615413,5000000.0,0.02000084506463153,100004.22532315765,-0.16194018872870003,44103.84880606535,44047.1,0.0,-0.1619401887287,,
2024-01-08 06:25:00+00:00,107159.56875615413,5000000.0,0.02000084506463153,100004.22532315765,-0.16194018872870003,44103.84880606535,44047.1,0.0,-0.1619401887287,,
2024-01-08 06:25:00+00:00,107159.56875615413,5000000.0,0.02000084506463153,100004.22532315765,-0.16194018872870003,44103.84880606535,44047.1,0.0,-0.1619401887287,,
2024-01-08 06:26:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-08 06:26:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 03:03:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 06:14:00+00:00,100004.22532315765,5000000.0,0.02000084506463153,100004.22532315765,-2.7755575615628914e-17,44103.84880606535,44103.84880606535,0.1619401887287,0.0,,
2024-01-09 12:51:00+00:00,93534.82058927829,5000000.0,0.019997979374923865,99989.89687461933,0.13777354363754235,46956.80000000001,46956.8,0.0,0.06894074337141776,,
2024-01-09 12:51:00+00:00,93534.82058927829,5000000.0,0.019997979374923865,99989.89687461933,0.13777354363754235,46956.80000000001,46956.8,0.0,0.06894074337141776,,
2024-01-09 12:54:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:54:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:54:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:54:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:57:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:57:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:57:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:57:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:57:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
2024-01-09 12:57:00+00:00,99985.62589476656,5000000.0,0.01999712517895331,99985.62589476656,-4.163336342344337e-17,46821.8,46956.80000000001,-0.06894074337141771,-4.163336342344337e-17,,
